C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_42_653.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_42_653.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_42_653.jpg, 0, 0, 0, 10.25987
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_43_007.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_43_007.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_43_007.jpg, 1, 0, 0, 9.15562
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_43_270.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_43_270.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_43_270.jpg, 0.2095049, 0, 0, 8.846906
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_43_523.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_43_523.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_43_523.jpg, 0, 0, 0, 8.626513
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_43_823.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_43_823.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_43_823.jpg, 0, 0, 0, 8.371605
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_44_170.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_44_170.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_44_170.jpg, 0, 1, 0, 11.83609
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_44_516.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_44_516.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_44_516.jpg, 0, 1, 0, 15.08146
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_44_797.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_44_797.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_44_797.jpg, 0, 1, 0, 18.65906
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_45_034.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_45_034.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_45_034.jpg, 0, 1, 0, 21.09539
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_45_249.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_45_249.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_45_249.jpg, -0.6487545, 1, 0, 22.50815
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_45_539.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_45_539.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_45_539.jpg, -1, 1, 0, 24.58223
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_45_831.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_45_831.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_45_831.jpg, -0.1233085, 0.1233085, 0, 24.26825
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_46_246.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_46_246.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_46_246.jpg, 0, 1, 0, 26.77973
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_46_460.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_46_460.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_46_460.jpg, 0.6423048, 0.3576952, 0, 26.84644
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_46_730.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_46_730.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_46_730.jpg, 1, 0, 0, 25.0471
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_47_078.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_47_078.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_47_078.jpg, 1, 0, 0, 13.23355
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_47_252.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_47_252.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_47_252.jpg, 0.3520225, 0, 0, 7.959775
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_47_730.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_47_730.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_47_730.jpg, 1, 0, 0, 0.5315225
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_48_003.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_48_003.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_48_003.jpg, 0.184741, 0, 0, 0.2656255
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_48_159.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_48_159.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_48_159.jpg, 0, 0, 0, 0.07492113
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_48_361.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_48_361.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_48_361.jpg, 0, 0, 0, 0.1341299
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_48_562.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_48_562.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_48_562.jpg, 0.6038556, 0, 0, 0.02179538
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_48_787.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_48_787.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_48_787.jpg, 1, 0, 0, 0.03962145
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_49_037.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_49_037.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_49_037.jpg, 1, 0, 0, 0.01055662
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_49_324.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_49_324.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_49_324.jpg, 0.1439749, 0, 0, 0.01241623
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_49_577.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_49_577.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_49_577.jpg, 0, 0, 0.6756846, 0.0142041
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_49_813.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_49_813.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_49_813.jpg, 0, 0, 1, 0.01256404
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_50_080.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_50_080.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_50_080.jpg, 0, 0, 1, 0.01110698
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_50_344.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_50_344.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_50_344.jpg, 0, 0, 1, 0.01210454
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_50_570.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_50_570.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_50_570.jpg, 0, 0, 1, 0.01149447
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_50_817.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_50_817.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_50_817.jpg, 0, 0, 1, 0.01463156
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_51_119.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_51_119.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_51_119.jpg, 0, 0, 1, 0.01297201
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_51_347.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_51_347.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_51_347.jpg, 0, 0, 1, 0.01158898
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_51_614.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_51_614.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_51_614.jpg, -0.8160558, 0, 1, 0.0123651
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_51_840.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_51_840.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_51_840.jpg, -1, 0, 1, 0.01334736
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_52_076.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_52_076.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_52_076.jpg, -1, 0, 1, 0.01350795
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_52_280.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_52_280.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_52_280.jpg, -1, 0, 0.3430885, 0.01409061
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_52_484.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_52_484.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_52_484.jpg, -1, 0, 0, 0.01153885
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_52_757.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_52_757.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_52_757.jpg, -0.1845292, 0, 0, 0.01235103
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_53_043.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_53_043.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_53_043.jpg, 0, 0, 0.7193586, 0.01422747
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_53_381.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_53_381.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_53_381.jpg, 0, 0, 1, 0.0134174
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_53_655.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_53_655.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_53_655.jpg, 0, 0, 1, 0.01177298
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_53_954.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_53_954.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_53_954.jpg, 0, 0, 1, 0.0120578
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_54_169.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_54_169.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_54_169.jpg, 0, 0, 1, 0.01254271
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_54_459.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_54_459.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_54_459.jpg, 0, 0, 0, 0.01150034
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_54_768.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_54_768.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_54_768.jpg, 0, 0.7649901, 0, 0.01192283
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_54_969.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_54_969.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_54_969.jpg, 0, 1, 0, 0.01425498
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_55_318.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_55_318.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_55_318.jpg, 0, 1, 0, 0.0131307
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_55_551.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_55_551.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_55_551.jpg, 0, 1, 0, 0.01377071
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_55_797.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_55_797.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_55_797.jpg, 0, 0.2496304, 0, 0.01274066
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_55_985.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_55_985.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_55_985.jpg, 0, 0, 0, 0.01188793
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_56_440.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_56_440.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_56_440.jpg, 0, 0, 1, 0.01200354
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_56_704.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_56_704.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_56_704.jpg, 0, 0, 0.1902475, 0.01299858
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_56_979.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_56_979.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_56_979.jpg, 0, 0, 0, 0.01338129
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_57_248.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_57_248.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_57_248.jpg, 0, 0, 0, 0.01482139
C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\center_2020_03_20_21_50_57_576.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\left_2020_03_20_21_50_57_576.jpg, C:\Users\omere\Desktop\Image Processing\simulator-windows-64\IMG\right_2020_03_20_21_50_57_576.jpg, 0, 0, 0, 0.01211475
